response_time_ms,retry_count,incorrect_streak,skip_rate,session_duration_minutes,time_of_day_hour,questions_answered,recent_accuracy,engagement_score,confusion_score
34712,0,0,0.0229,70.42,21,85,0.8585,0.7407,0.1501
24056,1,0,0.1499,63.67,6,5,0.7146,0.773,0.1449
4304,0,3,0.0643,44.27,7,94,0.7511,0.7712,0.1361
27120,2,0,0.0596,24.06,4,54,0.6645,0.4717,0.235
29970,0,0,0.0058,54.68,14,26,0.6085,0.6647,0.1288
44416,1,5,0.1545,41.28,5,21,0.7295,0.3393,0.3989
36138,0,0,0.0388,11.4,20,100,0.6472,0.4464,0.0817
14216,0,0,0.1699,34.41,23,43,0.5182,0.5247,0.0
42110,0,0,0.0306,79.31,11,81,0.6232,0.7681,0.0848
8368,0,2,0.0712,43.96,19,26,0.8719,0.7129,0.1767
25338,3,0,0.0139,44.36,1,9,0.5091,0.6827,0.3075
34049,0,5,0.0463,10.59,11,21,0.5364,0.4896,0.3731
42504,2,1,0.0415,38.36,9,93,0.2509,0.5504,0.4475
47667,0,2,0.0262,80.63,5,72,0.6845,0.8094,0.2218
40297,1,2,0.0709,55.85,4,41,0.5279,0.8144,0.3038
23361,0,2,0.0608,28.21,9,31,0.8036,0.5882,0.0764
31956,0,5,0.1116,88.17,0,83,0.503,0.7912,0.2886
27693,1,4,0.0533,38.6,18,78,0.9295,0.6478,0.5468
16487,0,2,0.1634,21.54,17,96,0.7126,0.4043,0.2175
23612,1,0,0.069,47.7,4,100,0.4068,0.6707,0.1613
46574,2,0,0.0224,85.74,4,38,0.544,0.8474,0.2346
32754,0,3,0.0198,63.8,22,83,0.7503,0.6779,0.1824
49712,2,2,0.1508,28.15,3,33,0.4912,0.4554,0.3984
12010,0,5,0.0477,57.81,5,48,0.594,0.7534,0.2183
20421,0,0,0.142,17.22,5,35,0.9619,0.4832,0.0599
29983,1,3,0.0283,60.96,23,2,0.4809,0.7008,0.2964
33908,0,1,0.025,47.84,5,17,0.7616,0.6758,0.2507
23599,2,0,0.1719,57.03,5,100,0.8205,0.7281,0.2801
34606,2,1,0.048,28.29,19,43,0.5053,0.5601,0.329
34515,0,0,0.004,43.82,14,77,0.7455,0.6288,0.1347
8345,1,0,0.2316,68.8,12,18,0.3192,0.6796,0.1334
34041,0,2,0.2065,10.47,7,88,0.6597,0.3409,0.1753
37879,0,1,0.0673,75.89,2,59,0.1976,0.6994,0.2942
28554,0,2,0.1316,55.61,14,62,0.6616,0.671,0.2235
3000,0,2,0.0798,70.71,2,51,0.4577,0.8206,0.1214
21678,0,6,0.0833,55.09,12,56,0.599,0.7462,0.3858
30255,0,0,0.0043,23.98,19,90,0.8998,0.6216,0.0
14612,0,0,0.0489,52.34,2,22,0.9493,0.79,0.0
36020,3,2,0.0088,33.58,22,57,0.8448,0.605,0.4499
33755,2,3,0.0017,57.02,6,31,0.744,0.7132,0.4149
26614,0,0,0.0616,28.9,11,34,0.5989,0.545,0.0956
25209,3,1,0.0622,41.38,16,35,0.8465,0.7382,0.2631
27315,0,2,0.1313,49.91,22,81,0.8763,0.6968,0.1924
24951,0,1,0.0245,38.68,22,59,0.8728,0.6338,0.0
9574,0,5,0.0641,72.41,23,19,0.9654,0.8501,0.3907
19839,0,7,0.1084,30.15,13,8,0.6536,0.5334,0.5071
25870,0,2,0.173,30.52,14,87,0.3853,0.4584,0.2677
42023,0,0,0.0314,68.65,0,75,0.887,0.7095,0.1755
33305,0,1,0.0325,77.72,21,80,0.7749,0.958,0.093
42668,0,5,0.1329,60.41,2,80,0.5337,0.5421,0.3898
8141,0,1,0.029,80.98,3,21,0.8979,0.8792,0.0342
20726,1,1,0.1194,86.94,21,87,0.6817,0.8584,0.0416
49886,2,0,0.0423,54.94,6,81,0.5877,0.6274,0.1753
16084,1,0,0.1269,13.1,1,81,0.3892,0.4914,0.1784
15845,0,1,0.0551,64.9,8,88,0.4272,0.7913,0.0438
21739,0,2,0.058,75.95,6,59,0.532,0.8674,0.1476
49217,2,0,0.0477,13.71,6,16,0.7357,0.5511,0.2321
16942,0,0,0.0805,39.0,13,89,0.8063,0.6264,0.0566
31690,0,1,0.0872,19.94,13,7,0.9771,0.6471,0.2076
29704,0,0,0.0678,65.15,13,76,0.2464,0.7127,0.131
3000,0,8,0.0822,42.53,19,44,0.7228,0.7747,0.5185
24812,0,1,0.0422,57.64,13,26,0.4833,0.7786,0.1214
18365,0,1,0.1237,26.42,15,76,0.3075,0.5122,0.1645
33136,0,5,0.0497,29.15,20,15,0.9427,0.6407,0.3889
45869,0,2,0.0147,47.18,10,64,0.6052,0.584,0.2732
20865,1,3,0.0446,74.67,0,22,0.2097,0.7848,0.3667
20865,3,1,0.0673,14.64,9,90,0.7275,0.4029,0.3741
55214,0,1,0.0831,76.53,10,30,0.7693,0.6707,0.1976
16462,1,5,0.0699,52.35,3,85,0.6025,0.6831,0.4016
8884,0,1,0.1525,42.77,1,32,0.4916,0.5234,0.0558
41531,0,0,0.0204,15.44,12,43,0.7345,0.4367,0.1713
24392,0,0,0.0015,40.16,2,3,0.8031,0.6936,0.0
28400,0,8,0.0622,89.39,18,53,0.7195,0.9595,0.613
51778,0,3,0.117,55.42,16,21,0.6299,0.5519,0.3478
8164,2,2,0.0513,21.99,22,15,0.8452,0.6392,0.1146
22654,0,2,0.0182,71.57,20,42,0.5578,0.7778,0.342
10165,1,0,0.0945,26.71,4,79,0.6973,0.6028,0.1046
29022,1,3,0.0143,46.98,22,99,0.9221,0.7379,0.3119
18364,0,4,0.2103,87.8,1,57,0.9168,0.8457,0.337
10925,1,0,0.1958,36.14,6,71,0.753,0.5041,0.079
33787,0,0,0.0735,57.42,23,80,0.7517,0.6449,0.154
25124,0,7,0.0553,66.87,17,80,0.9165,0.7657,0.484
9980,0,7,0.1286,69.78,5,70,0.5546,0.7946,0.4653
10716,1,3,0.0084,70.18,18,89,0.5012,0.8586,0.2712
27494,0,0,0.0405,31.78,6,86,0.4645,0.5938,0.0734
4951,3,3,0.0479,53.96,18,34,0.7981,0.78,0.3287
27730,0,0,0.0503,68.14,11,60,0.7087,0.8373,0.1696
41075,2,2,0.0791,19.77,19,31,0.6341,0.4941,0.4782
33005,0,0,0.0321,65.42,21,58,0.7923,0.8282,0.1041
17520,0,0,0.0095,40.7,12,30,0.6382,0.6853,0.0528
28292,1,4,0.0328,86.23,7,77,0.7365,0.9107,0.3275
9981,2,2,0.1846,50.0,18,12,0.5861,0.6415,0.3072
26635,0,0,0.0887,49.39,8,84,0.8852,0.5791,0.0
21078,0,1,0.0216,11.75,18,39,0.5173,0.4715,0.0988
12528,0,2,0.0505,13.57,19,28,0.5429,0.4152,0.2148
32485,1,0,0.0944,18.78,22,84,0.5016,0.4677,0.1583
3000,0,0,0.2027,43.32,2,23,0.6284,0.5757,0.0
10770,1,2,0.0099,17.17,3,11,0.651,0.6438,0.2067
12213,0,4,0.0491,81.81,12,76,0.6465,0.8362,0.3136
18942,0,1,0.0171,81.42,13,20,0.8514,0.947,0.1118
40592,0,5,0.0206,67.69,4,43,0.914,0.7331,0.3854
34051,0,1,0.0746,72.62,1,97,0.7183,0.7766,0.2728
26264,0,5,0.0498,84.59,20,64,0.7185,0.8994,0.2712
25698,2,1,0.158,70.67,11,83,0.4939,0.6925,0.218
24859,0,1,0.1098,47.08,20,32,0.2653,0.6173,0.2384
41462,0,0,0.1007,50.01,7,92,0.9486,0.5687,0.2544
3212,0,1,0.058,59.28,0,6,0.873,0.854,0.0474
34259,0,6,0.0531,82.87,17,82,0.9608,0.7825,0.511
18902,0,0,0.138,14.98,16,98,0.743,0.4143,0.0112
31036,0,2,0.037,53.91,2,5,0.6196,0.6434,0.2556
31093,0,6,0.0076,70.12,21,45,0.4605,0.7331,0.5041
33799,1,2,0.0301,64.58,18,60,0.6624,0.8002,0.2872
44004,0,1,0.0786,62.69,17,8,0.5966,0.5958,0.1788
8548,0,7,0.0456,71.3,23,53,0.7961,0.9033,0.4714
37065,0,0,0.0542,85.91,4,28,0.552,0.7912,0.0582
24234,0,0,0.0817,61.77,8,48,0.7138,0.6823,0.0689
19470,0,2,0.0091,18.9,8,61,0.9267,0.5041,0.272
49405,0,0,0.0677,43.15,8,35,0.9003,0.5678,0.1303
33423,0,2,0.0045,35.63,11,71,0.8106,0.6738,0.212
19994,2,0,0.1526,86.18,19,11,0.9025,0.8942,0.268
36488,0,0,0.0977,41.52,18,100,0.4584,0.505,0.1836
24447,1,3,0.0997,76.79,7,23,0.6802,0.8005,0.2927
19805,1,6,0.066,56.51,4,54,0.6035,0.6393,0.5893
17727,0,1,0.0438,50.19,22,63,0.9441,0.6997,0.2164
28655,0,0,0.0565,72.46,1,28,0.8678,0.8206,0.0787
17634,2,2,0.0312,12.13,0,5,0.3957,0.4449,0.4724
26865,0,0,0.0048,51.76,0,56,0.4836,0.7989,0.1045
35644,0,3,0.0125,89.62,4,35,0.481,0.8586,0.2555
26326,0,0,0.0203,24.74,17,31,0.5555,0.4629,0.0692
48718,0,0,0.0232,32.59,20,47,0.7066,0.6565,0.1368
25158,0,2,0.0786,28.73,6,15,0.2111,0.4842,0.212
41188,2,0,0.0443,59.18,7,39,0.9031,0.7338,0.2023
36716,0,0,0.0847,20.84,13,43,0.5551,0.3628,0.1139
43304,1,2,0.1113,32.6,9,1,0.6054,0.4788,0.4183
48665,0,1,0.0163,43.88,16,68,0.8503,0.548,0.1556
3864,0,1,0.0491,16.68,22,16,0.7633,0.5417,0.2215
28182,0,0,0.0465,61.28,16,87,0.889,0.8751,0.0336
23658,0,3,0.105,36.01,20,85,0.6558,0.6254,0.1693
26337,1,3,0.0998,51.13,16,20,0.6179,0.578,0.2243
20231,0,0,0.0376,56.14,13,41,0.639,0.6727,0.0179
18479,0,0,0.1165,12.0,17,93,0.8387,0.431,0.0554
11805,1,1,0.073,28.03,18,42,0.617,0.4909,0.2156
26169,0,0,0.0217,43.09,10,5,0.6338,0.694,0.051
36208,0,6,0.0195,88.37,15,84,0.5844,0.8632,0.4632
19076,0,4,0.1005,61.88,8,43,0.6949,0.7691,0.3502
21058,0,1,0.1281,75.2,2,37,0.5294,0.6687,0.1608
16623,0,3,0.0044,46.58,12,14,0.4302,0.6908,0.2967
13068,0,0,0.0938,64.8,11,74,0.8302,0.7012,0.0178
22166,0,6,0.2432,60.57,13,7,0.7757,0.7071,0.5101
29119,0,0,0.0345,58.15,3,62,0.5219,0.7813,0.1891
40088,2,4,0.0282,82.82,16,76,0.6081,0.8014,0.5538
10695,0,1,0.0417,20.12,1,19,0.8147,0.5806,0.0472
24635,0,0,0.0175,43.56,4,54,0.7658,0.6442,0.0775
39138,1,3,0.0724,58.16,4,28,0.5481,0.5925,0.3034
10854,0,0,0.0842,64.49,17,41,0.5171,0.9186,0.0162
40204,0,5,0.283,49.55,7,39,0.4677,0.496,0.4864
19733,0,1,0.0283,18.38,19,26,0.8724,0.5535,0.0355
33536,2,2,0.1196,58.3,0,53,0.8114,0.7807,0.331
22383,0,0,0.0198,65.57,16,89,0.7481,0.8266,0.1388
30505,3,4,0.1749,18.4,1,93,0.9382,0.5156,0.4088
44308,0,0,0.0957,21.97,6,13,0.8493,0.4887,0.1588
23543,0,0,0.16,83.34,21,23,0.7124,0.8471,0.0638
36958,0,4,0.0187,39.66,8,32,0.4248,0.6169,0.3122
28296,0,6,0.0707,21.78,6,64,0.7315,0.5748,0.4453
15568,0,3,0.1622,61.83,21,33,0.6577,0.6658,0.17
23253,2,0,0.0231,89.3,4,3,0.479,0.9549,0.1626
22503,1,0,0.1417,54.67,18,49,0.6455,0.6494,0.1116
8058,2,4,0.07,33.48,3,40,0.9141,0.6535,0.3676
30508,1,1,0.0604,32.66,7,88,0.4428,0.5555,0.3577
32896,1,4,0.0792,63.81,1,53,0.5923,0.7072,0.5052
34749,0,1,0.1042,84.45,6,31,0.893,0.8996,0.0684
42157,1,1,0.0829,63.97,9,76,0.7225,0.6565,0.2365
36447,1,2,0.1476,86.26,10,98,0.588,0.7528,0.2475
17764,0,1,0.0764,68.04,3,15,0.6378,0.7083,0.0319
20318,1,4,0.138,52.19,14,13,0.5528,0.6867,0.3717
35065,1,0,0.0079,50.26,11,51,0.732,0.7515,0.1819
29676,0,0,0.1183,83.07,17,30,0.5981,0.7486,0.054
24786,0,0,0.0876,87.37,2,57,0.8617,0.8247,0.1067
14503,2,4,0.042,83.12,13,79,0.7735,0.8089,0.4315
18631,0,3,0.0473,42.62,21,89,0.539,0.6602,0.3597
31994,0,0,0.1076,34.62,2,81,0.7881,0.4393,0.0582
3000,1,4,0.0047,37.58,23,93,0.8762,0.7385,0.3231
3000,0,4,0.0745,78.91,6,46,0.7422,0.9279,0.2082
33321,1,1,0.0416,23.0,7,90,0.5781,0.4989,0.188
18598,0,1,0.0888,74.27,6,83,0.3644,0.7293,0.1898
30622,3,0,0.0276,37.0,16,7,0.8712,0.6625,0.2865
43920,1,6,0.0909,83.12,10,79,0.7193,0.7278,0.3717
12843,0,1,0.0161,67.33,20,86,0.8185,0.8818,0.1352
4965,0,6,0.0108,77.69,23,78,0.8662,0.9748,0.44
21683,0,3,0.1429,71.28,0,28,0.6941,0.7579,0.136
16782,0,2,0.0363,19.86,19,22,0.692,0.5194,0.2213
24696,1,0,0.0138,49.43,16,31,0.4182,0.6491,0.2436
31456,1,2,0.0659,76.68,20,57,0.3605,0.6569,0.2826
28920,0,0,0.1736,65.64,6,2,0.2747,0.6797,0.2172
25555,0,0,0.0732,83.49,3,60,0.5621,0.8386,0.0833
37698,0,4,0.0957,65.75,14,46,0.6381,0.7684,0.3054
33048,1,0,0.0748,58.75,7,91,0.5813,0.6144,0.1058
22823,1,1,0.0316,72.85,22,53,0.6378,0.773,0.0857
32623,0,0,0.0412,82.74,21,93,0.8568,0.8558,0.0122
6453,1,0,0.1039,73.31,18,51,0.7831,0.9314,0.0835
37765,0,0,0.016,50.97,22,86,0.5137,0.7269,0.1887
25266,0,2,0.0401,14.21,14,51,0.4802,0.4555,0.2341
10592,1,1,0.0622,81.35,14,76,0.7651,0.9015,0.2202
20000,0,0,0.1486,65.03,2,23,0.659,0.627,0.1771
37450,0,1,0.0412,49.53,5,43,0.5985,0.6268,0.149
15788,0,2,0.1071,34.63,23,57,0.3994,0.4781,0.246
29927,1,2,0.0478,68.93,5,3,0.1565,0.7792,0.2376
35545,0,0,0.0218,47.78,8,99,0.772,0.7082,0.0054
25293,0,0,0.0218,43.43,17,8,0.8686,0.6472,0.0359
14625,0,5,0.0618,39.43,7,4,0.593,0.604,0.3755
24233,0,0,0.0943,69.24,4,56,0.3576,0.723,0.1285
8087,2,1,0.0949,63.12,3,27,0.6865,0.7158,0.2545
19136,1,5,0.1959,84.83,15,14,0.6178,0.7745,0.3907
11713,0,2,0.0643,49.91,21,12,0.1825,0.714,0.1544
24437,0,6,0.1987,16.32,23,87,0.8126,0.3922,0.343
9768,0,5,0.1621,42.0,22,74,0.3224,0.5978,0.3302
26001,0,1,0.0266,55.8,12,57,0.6965,0.6673,0.168
38594,1,3,0.0936,65.38,23,56,0.6327,0.6746,0.1728
39348,0,0,0.0733,57.62,8,66,0.928,0.6592,0.0714
10055,0,1,0.0604,27.8,17,59,0.8813,0.6415,0.0
17007,0,1,0.0387,23.08,21,75,0.7083,0.5034,0.0104
35233,1,0,0.1121,40.31,7,66,0.366,0.6151,0.1973
33449,0,1,0.0532,54.5,5,67,0.8421,0.6682,0.0525
17618,1,6,0.069,50.39,18,28,0.7891,0.6713,0.4299
19162,0,0,0.1243,11.01,12,87,0.7355,0.4381,0.096
25987,0,2,0.0954,17.51,20,71,0.6168,0.4513,0.1933
3000,2,2,0.032,35.81,14,49,0.4412,0.6332,0.2903
31304,0,2,0.0126,27.9,1,55,0.3472,0.6052,0.2589
37997,0,0,0.0845,20.28,4,85,0.5779,0.5423,0.0
20331,0,0,0.0955,80.35,5,20,0.7426,0.7578,0.0
7969,0,1,0.0828,87.01,11,33,0.8967,1.0,0.0599
41951,0,0,0.026,41.89,0,24,0.6704,0.6413,0.1184
27633,0,0,0.0744,76.52,18,15,0.4791,0.7323,0.129
33508,0,0,0.1329,19.96,15,2,0.4226,0.412,0.1304
9146,2,1,0.0876,39.31,2,47,0.7913,0.5545,0.3029
9190,1,1,0.063,30.03,5,38,0.4461,0.626,0.2041
29969,1,1,0.1638,39.1,3,82,0.2842,0.5903,0.2455
37331,0,0,0.0126,39.02,9,60,0.4333,0.5417,0.0741
11449,0,2,0.1856,22.66,21,53,0.6755,0.5395,0.2393
23778,1,0,0.0745,64.45,17,32,0.8029,0.6781,0.0823
5953,0,1,0.0611,44.98,16,85,0.7171,0.7198,0.0
16581,1,4,0.0459,68.98,7,53,0.784,0.9114,0.2069
21916,0,1,0.0241,26.91,22,17,0.9034,0.6489,0.265
30866,0,0,0.0373,76.3,19,15,0.5217,0.7216,0.0906
3000,0,5,0.1391,77.36,9,28,0.7528,0.8142,0.4181
40845,0,2,0.0889,68.31,15,34,0.635,0.8459,0.1666
22953,3,0,0.0626,12.07,10,62,0.4737,0.5125,0.2519
40533,0,3,0.1569,74.41,18,44,0.6221,0.811,0.2832
33384,0,0,0.1407,63.06,1,58,0.9202,0.6827,0.0136
35228,1,4,0.1731,30.65,19,42,0.6167,0.5761,0.444
49244,0,7,0.0893,42.57,5,10,0.6554,0.4793,0.6708
15621,0,4,0.0785,40.35,8,50,0.8666,0.6882,0.3139
26625,2,8,0.0212,35.5,14,6,0.6764,0.6719,0.5513
13112,2,3,0.1036,59.51,8,54,0.8996,0.7494,0.3299
23773,0,0,0.1056,65.8,22,6,0.7726,0.7516,0.1756
33641,0,0,0.0844,77.64,2,74,0.5303,0.7944,0.2243
38528,0,3,0.099,77.74,6,87,0.6878,0.7069,0.2193
20413,0,0,0.0045,53.62,21,80,0.6698,0.7774,0.1152
10543,0,1,0.0893,39.92,8,78,0.1507,0.7013,0.1768
25880,0,1,0.2564,25.66,13,5,0.6636,0.4252,0.2967
14774,0,1,0.0418,62.93,13,36,0.6774,0.818,0.0541
18065,0,1,0.0316,10.68,17,4,0.481,0.5131,0.1041
33061,2,0,0.0416,26.56,9,43,0.6212,0.5722,0.2059
30828,1,3,0.1715,57.25,7,72,0.46,0.6347,0.3528
35010,0,7,0.157,35.21,23,68,0.4856,0.4666,0.5156
20953,0,6,0.0604,16.76,14,79,0.6399,0.4868,0.4036
37108,0,0,0.2383,71.45,2,47,0.7178,0.6751,0.1584
25172,0,5,0.0587,46.72,12,80,0.6651,0.6557,0.3849
21590,0,0,0.0008,46.75,12,52,0.7077,0.7248,0.0691
11814,0,0,0.0886,53.68,2,89,0.5409,0.7094,0.049
3000,0,0,0.0424,47.52,23,88,0.8855,0.7255,0.0263
6233,0,0,0.1233,27.85,19,80,0.455,0.5163,0.0683
27586,0,2,0.0234,10.15,4,79,0.7947,0.4933,0.2293
14110,0,0,0.1368,54.53,21,58,0.4728,0.7923,0.1242
5257,0,0,0.0238,10.65,4,3,0.5016,0.508,0.0307
19967,0,1,0.1113,31.25,22,7,0.5953,0.6752,0.1364
28357,0,2,0.096,87.71,22,93,0.7021,0.848,0.1844
29981,0,0,0.0229,33.8,11,58,0.7706,0.6847,0.0
24654,1,0,0.0266,35.65,19,32,0.9062,0.6529,0.1164
24270,0,0,0.1078,83.29,3,40,0.7459,0.8828,0.0722
18539,1,2,0.216,38.55,3,23,0.6284,0.5042,0.2351
32607,0,0,0.0661,62.66,0,88,0.8949,0.7,0.0559
22878,0,5,0.1274,47.52,14,77,0.486,0.5149,0.2767
24084,0,7,0.013,89.38,14,24,0.8559,0.9664,0.4593
37454,0,1,0.0083,26.67,8,20,0.7006,0.6422,0.1853
34503,0,0,0.0288,21.72,16,58,0.5432,0.5801,0.1014
22782,1,0,0.0587,75.34,20,93,0.7812,0.793,0.0813
21075,0,2,0.0778,86.66,5,61,0.515,0.8478,0.2292
20982,1,6,0.097,24.35,22,35,0.6882,0.5274,0.3467
3000,0,0,0.053,40.46,23,1,0.7634,0.7481,0.0569
38163,0,0,0.0893,21.51,5,15,0.8008,0.599,0.1943
16782,0,0,0.052,58.84,1,49,0.7045,0.7226,0.2185
35255,0,1,0.1173,60.47,5,41,0.775,0.7345,0.1543
25499,0,1,0.023,56.77,6,72,0.7568,0.8084,0.098
41700,0,0,0.1442,30.13,1,78,0.7014,0.5687,0.0951
31354,0,5,0.0626,63.96,13,49,0.9382,0.803,0.2684
35945,0,4,0.1143,24.78,14,30,0.5136,0.4583,0.3461
17895,0,0,0.0525,19.14,12,77,0.7022,0.521,0.0
9575,0,8,0.2089,65.83,9,37,0.7724,0.8079,0.6298
26770,0,0,0.1337,66.7,18,67,0.5138,0.7615,0.0248
3000,1,0,0.0995,74.02,23,98,0.5808,0.8504,0.077
19385,1,2,0.0734,73.77,23,33,0.747,0.8231,0.1751
10727,0,8,0.0161,88.28,19,1,0.6746,0.8914,0.3736
14924,0,1,0.1182,33.65,10,85,0.9286,0.5232,0.1102
32148,0,6,0.0529,24.25,14,62,0.825,0.5512,0.4143
31360,0,4,0.0529,14.61,8,59,0.7519,0.45,0.3777
23056,1,2,0.1231,29.91,20,85,0.2055,0.6351,0.2969
28840,0,5,0.0442,88.39,23,98,0.3852,0.8018,0.2698
18512,2,4,0.1355,32.95,22,56,0.6981,0.6541,0.336
54120,0,0,0.0554,75.98,5,14,0.8041,0.8169,0.097
28610,0,2,0.096,34.49,5,75,0.3917,0.5221,0.2783
17916,0,2,0.1106,29.02,12,37,0.6395,0.5155,0.16
35504,1,1,0.0094,31.95,14,35,0.5785,0.4912,0.1506
39882,0,0,0.1793,50.19,0,18,0.9497,0.6505,0.0
15709,0,1,0.0871,63.67,13,82,0.402,0.728,0.0652
7977,0,0,0.0174,52.34,23,42,0.751,0.757,0.0656
10355,0,4,0.0551,50.09,7,2,0.6048,0.8714,0.2765
16961,0,3,0.0748,84.88,12,92,0.6873,0.9096,0.2803
24349,1,2,0.0147,37.34,6,36,0.9078,0.6582,0.2838
5450,3,0,0.0423,78.53,11,31,0.6613,0.8569,0.2356
19981,0,0,0.0648,26.3,21,88,0.7011,0.5269,0.1077
22505,0,2,0.1305,53.91,21,21,0.5791,0.6552,0.1908
28898,0,0,0.1172,81.92,0,35,0.715,0.7555,0.1145
32341,0,2,0.0427,39.53,9,30,0.6211,0.4878,0.2199
29819,2,0,0.0982,18.11,7,34,0.701,0.4908,0.1711
46506,1,2,0.1005,25.61,6,85,0.5241,0.4683,0.3676
38129,0,0,0.1066,37.54,1,32,0.4792,0.483,0.1217
27664,3,3,0.0159,42.75,14,38,0.5509,0.5042,0.5457
13354,0,1,0.1485,31.87,12,76,0.6632,0.5121,0.0632
16894,0,0,0.0686,46.48,22,98,0.8317,0.675,0.0207
7856,0,1,0.0112,75.23,10,93,0.4576,0.8298,0.0
26840,0,7,0.0733,52.13,19,51,0.7833,0.6288,0.4604
28976,0,2,0.0405,28.51,17,95,0.8106,0.536,0.1332
35715,2,4,0.0014,14.2,15,55,0.6579,0.5525,0.4376
28208,1,0,0.0179,50.67,17,36,0.5341,0.7618,0.2463
37648,1,3,0.0134,33.13,3,46,0.5365,0.5631,0.3335
37894,0,3,0.0819,22.33,12,27,0.5879,0.4184,0.353
12663,1,0,0.1232,26.43,2,74,0.7468,0.7061,0.1692
18783,0,1,0.0695,83.26,19,63,0.7931,0.7941,0.023
24868,2,2,0.0063,46.62,23,98,0.6706,0.6499,0.3708
16527,0,0,0.0483,44.93,20,83,0.7618,0.734,0.1422
22080,0,2,0.0819,82.71,10,29,0.6943,0.7424,0.091
28615,0,1,0.1144,75.3,5,5,0.8397,0.7231,0.0509
23523,1,5,0.1703,71.5,7,33,0.7057,0.7889,0.4917
25004,1,3,0.0408,39.33,3,9,0.7858,0.7206,0.3399
13688,0,0,0.0299,33.43,18,8,0.4869,0.5966,0.0636
31077,0,3,0.1765,43.24,13,68,0.4266,0.5814,0.2947
30199,0,1,0.0018,37.08,0,25,0.3182,0.6413,0.2274
15850,0,0,0.0043,58.76,2,82,0.5416,0.8659,0.1237
9481,0,0,0.1115,74.68,22,34,0.7361,0.7729,0.0
39763,1,0,0.0536,54.48,13,79,0.5042,0.5576,0.15
45978,1,6,0.1247,44.09,22,56,0.5958,0.6566,0.6641
27817,0,4,0.0114,83.19,12,99,0.7994,0.7738,0.308
20660,0,0,0.0482,29.4,19,20,0.5316,0.5756,0.0187
37555,0,0,0.2545,74.98,9,44,0.2623,0.6081,0.102
30644,0,0,0.1383,66.71,15,66,0.3325,0.6851,0.0465
22472,2,0,0.0359,61.23,14,29,0.5199,0.7894,0.1751
36617,0,5,0.0989,56.92,14,56,0.9111,0.7109,0.3459
15284,1,0,0.0324,40.72,9,96,0.7283,0.7367,0.1426
16710,0,3,0.0025,85.43,7,34,0.7762,0.949,0.2492
29364,0,0,0.0246,35.42,18,96,0.7426,0.6352,0.0593
26371,1,0,0.1882,38.86,15,79,0.5577,0.5093,0.0705
32647,0,1,0.2532,16.76,17,72,0.2071,0.3525,0.1324
39320,0,7,0.147,30.86,20,22,0.671,0.5597,0.5898
6371,1,0,0.0227,56.69,8,45,0.7517,0.7521,0.1311
25467,0,2,0.0922,31.23,18,31,0.8102,0.5176,0.2262
47813,0,1,0.2014,82.38,12,84,0.6172,0.7282,0.1909
17841,0,1,0.0443,70.01,22,45,0.6915,0.8233,0.0452
16423,2,0,0.1369,49.14,7,50,0.7262,0.6901,0.1478
3000,2,1,0.1786,68.33,17,35,0.8688,0.7689,0.0803
26221,2,0,0.0492,86.41,15,55,0.7122,0.9285,0.1746
31967,0,2,0.132,88.67,0,95,0.5511,0.8775,0.222
31943,0,2,0.2187,65.12,10,32,0.956,0.6158,0.1814
12555,0,4,0.0133,65.76,12,90,0.3533,0.8344,0.2009
24895,1,1,0.1039,33.34,6,8,0.6418,0.4423,0.1882
27659,3,4,0.0527,33.64,1,39,0.419,0.5332,0.4564
25625,0,3,0.1841,65.23,10,89,0.8921,0.6886,0.1759
11862,0,0,0.0748,36.85,1,80,0.9025,0.5824,0.0373
25928,0,0,0.1146,33.66,1,43,0.7223,0.6862,0.095
15225,0,1,0.1102,56.04,20,18,0.8042,0.6377,0.1292
3000,1,7,0.1776,67.18,13,84,0.6159,0.6792,0.5254
33176,2,2,0.006,13.2,10,33,0.5249,0.5922,0.3456
26680,0,8,0.1443,44.37,21,82,0.8678,0.5364,0.6411
32103,0,5,0.1092,81.29,12,17,0.837,0.9321,0.3777
18587,1,1,0.0312,89.53,6,92,0.262,0.8756,0.2236
32519,0,0,0.0533,51.76,6,29,0.3651,0.6617,0.062
37266,0,3,0.0632,38.77,17,79,0.3057,0.5426,0.2795
46048,0,1,0.0256,83.36,9,51,0.7356,0.846,0.2327
34766,0,0,0.0245,68.4,5,21,0.6748,0.6974,0.0
29617,0,1,0.1499,67.53,12,30,0.6395,0.6646,0.0825
8441,0,4,0.0109,71.2,5,58,0.4816,0.7501,0.42
23722,3,2,0.0704,80.06,9,31,0.7049,0.8775,0.3018
7928,0,2,0.0177,78.22,19,27,0.6854,0.9083,0.0001
15173,1,5,0.1463,60.67,2,88,0.6196,0.6568,0.4485
48461,0,0,0.0176,53.01,19,55,0.4207,0.6858,0.1883
12724,2,2,0.0895,62.76,15,63,0.4528,0.8537,0.3379
3000,0,0,0.035,15.11,7,19,0.8028,0.5368,0.0063
34758,0,1,0.0218,88.07,3,67,0.7126,0.8089,0.1603
16923,1,1,0.0096,32.45,13,95,0.7021,0.5982,0.0445
34216,0,1,0.2364,60.73,23,15,0.9722,0.6049,0.2771
10958,0,1,0.0614,42.63,13,15,0.7018,0.7384,0.1123
19889,0,4,0.0141,85.16,20,12,0.5397,0.8237,0.3677
39351,0,2,0.0625,19.24,2,59,0.851,0.4603,0.1139
